user_id;gender;age;zipcode;occupation
3975;1;25;43229;custo2er service
3976;1;25;44107;other or not speci1ied
3977;2;35;22180;sales/2arketing
3978;2;35;78252;retired
3979;1;50;59072;ho2e2aker
3980;2;25;66762;college/grad student
3981;1;45;97701;other or not speci1ied
3982;2;56;95929;retired
3983;2;25;30606;other or not speci1ied
3984;2;25;75089;executive/2anagerial
3985;2;45;1880;sel1-e2ployed
3986;2;25;33324;executive/2anagerial
3987;1;18;1742;college/grad student
3988;1;25;60647;sales/2arketing
3989;2;50;30030;progra22er
3990;2;25;17350;sel1-e2ployed
3991;2;25;33309;executive/2anagerial
3992;2;25;32653;college/grad student
3993;2;25;22015;other or not speci1ied
3994;2;50;43081;executive/2anagerial
3995;2;35;22810;technician/engineer
3996;2;18;32825;sales/2arketing
3997;2;35;45255;technician/engineer
3998;2;45;74354;other or not speci1ied
3999;2;35;30701;technician/engineer
4000;2;35;8876;executive/2anagerial
4001;1;25;1860;acade2ic/educator
4002;2;45;20880;sel1-e2ployed
4003;2;56;46143;retired
4004;2;50;21050;other or not speci1ied
4005;2;35;12110;executive/2anagerial
4006;2;1;48038;executive/2anagerial
4007;2;35;88005;progra22er
4008;2;18;92802;acade2ic/educator
4009;2;18;44039;executive/2anagerial
4010;2;25;94533;sales/2arketing
4011;2;25;85210;technician/engineer
4012;2;18;49503-1313;college/grad student
4013;2;25;77803;acade2ic/educator
4014;2;25;48316-5601;other or not speci1ied
4015;1;45;75605;clerical/ad2in
4016;2;50;33901;other or not speci1ied
4017;2;25;17972;sales/2arketing
4018;1;45;75214;writer
4019;2;35;54601;technician/engineer
4020;2;25;77034;doctor/health care
4021;2;50;95236;writer
4022;2;35;53403;sales/2arketing
4023;1;35;32404;ho2e2aker
4024;2;25;45011;custo2er service
4025;1;56;77018;doctor/health care
4026;2;25;68164;executive/2anagerial
4027;1;25;12533;executive/2anagerial
4028;2;25;2140;college/grad student
4029;1;56;21114;clerical/ad2in
4030;2;35;89128;executive/2anagerial
4031;2;25;42445;other or not speci1ied
4032;2;25;56301;progra22er
4033;2;25;43551;doctor/health care
4034;2;25;21113;other or not speci1ied
4035;2;18;45251;college/grad student
4036;2;25;46530;acade2ic/educator
4037;2;50;80206;sel1-e2ployed
4038;2;50;11510-2001;doctor/health care
4039;2;25;97401;sel1-e2ployed
4040;2;25;75006;writer
4041;2;18;48005;clerical/ad2in
4042;2;35;94002;scientist
4043;1;25;94002;scientist
4044;1;35;95826;clerical/ad2in
4045;2;56;40511;retired
4046;2;45;53545;technician/engineer
4047;2;18;30606;college/grad student
4048;1;35;89431;acade2ic/educator
4049;2;45;33133;lawyer
4050;2;35;60061;doctor/health care
4051;2;18;1604;sales/2arketing
4052;2;25;43551;artist
4053;2;25;36264;trades2an/cra1ts2an
4054;2;35;68122;clerical/ad2in
4055;2;50;98826;other or not speci1ied
4056;2;1;28270;K-12 student
4057;2;35;18249;doctor/health care
4058;2;25;73118;doctor/health care
4059;2;25;80232;sales/2arketing
4060;2;25;55412;trades2an/cra1ts2an
4061;2;50;32726;doctor/health care
4062;2;25;60559;executive/2anagerial
4063;1;35;29070;acade2ic/educator
4064;2;45;20851;other or not speci1ied
4065;1;45;48341;custo2er service
4066;2;25;19010;other or not speci1ied
4067;2;45;91607;writer
4068;2;56;89185;clerical/ad2in
4069;2;35;19406;scientist
4070;2;25;93107;scientist
4071;2;25;33823;technician/engineer
4072;2;50;93111;doctor/health care
4073;2;25;70003;doctor/health care
4074;2;35;78746;doctor/health care
4075;2;25;47901;sel1-e2ployed
4076;2;25;55344;technician/engineer
4077;1;35;22030;artist
4078;2;25;28226;scientist
4079;2;35;26505;technician/engineer
4080;2;35;48912;acade2ic/educator
4081;2;18;19403;progra22er
4082;2;25;79912;writer
4083;2;56;92630;sales/2arketing
4084;2;56;14215;retired
4085;1;25;79416;doctor/health care
4086;1;1;55391;K-12 student
4087;2;1;63376;college/grad student
4088;2;25;77057;clerical/ad2in
4089;2;25;79416;executive/2anagerial
4090;2;56;77379;doctor/health care
4091;2;25;55410;technician/engineer
4092;1;25;19063;other or not speci1ied
4093;2;25;70806;college/grad student
4094;2;25;49017;technician/engineer
4095;2;25;10013;other or not speci1ied
4096;2;25;60004;scientist
4097;2;25;63366;executive/2anagerial
4098;2;35;53150;executive/2anagerial
4099;2;35;94954;technician/engineer
4100;2;56;77096;doctor/health care
4101;2;18;23233;college/grad student
4102;2;1;48655;K-12 student
4103;2;18;11211;sel1-e2ployed
4104;2;18;42141;sel1-e2ployed
4105;2;50;34243;executive/2anagerial
4106;2;25;95437;sel1-e2ployed
4107;1;25;23221;other or not speci1ied
4108;2;35;77536;technician/engineer
4109;2;35;97202;clerical/ad2in
4110;1;45;41722;executive/2anagerial
4111;2;25;32603;scientist
4112;2;45;47129;trades2an/cra1ts2an
4113;2;35;58503;technician/engineer
4114;2;35;48187;sales/2arketing
4115;2;25;99353;scientist
4116;2;35;7040;executive/2anagerial
4117;2;18;43551;college/grad student
4118;2;25;91221;clerical/ad2in
4119;2;50;39401;acade2ic/educator
4120;2;25;71118;sel1-e2ployed
4121;2;45;8876;executive/2anagerial
4122;2;18;82070;une2ployed
4123;1;25;46807;college/grad student
4124;2;25;62330-1408;trades2an/cra1ts2an
4125;2;35;13676;artist
4126;2;25;53188;technician/engineer
4127;2;50;16803;technician/engineer
4128;2;35;60025;doctor/health care
4129;2;56;12144;lawyer
4130;2;35;48439;doctor/health care
4131;2;45;97720;executive/2anagerial
4132;2;25;80112;technician/engineer
4133;2;45;77009;college/grad student
4134;1;45;85283;progra22er
4135;2;1;46321;K-12 student
4136;2;50;60056;sel1-e2ployed
4137;2;25;91941;executive/2anagerial
4138;2;25;91423;executive/2anagerial
4139;2;56;40207;sales/2arketing
4140;2;25;32112;other or not speci1ied
4141;2;35;95014;technician/engineer
4142;2;56;1040;executive/2anagerial
4143;1;25;60441;custo2er service
4144;2;18;2451;college/grad student
4145;1;50;78681;acade2ic/educator
4146;2;35;44301;technician/engineer
4147;1;50;2889;executive/2anagerial
4148;1;35;55021;executive/2anagerial
4149;2;35;32792;acade2ic/educator
4150;2;25;29672;other or not speci1ied
4151;2;45;43201;writer
4152;2;25;74114;sales/2arketing
4153;2;50;16801;technician/engineer
4154;2;25;29440;acade2ic/educator
4155;2;50;85712;technician/engineer
4156;2;56;95123;writer
4157;2;50;97321;trades2an/cra1ts2an
4158;1;1;90039;K-12 student
4159;1;50;1450;ho2e2aker
4160;2;35;10027;writer
4161;2;45;90404;other or not speci1ied
4162;1;25;23221;sales/2arketing
4163;2;56;8901;executive/2anagerial
4164;2;35;50677;acade2ic/educator
4165;1;25;94114;sales/2arketing
4166;1;25;75240;executive/2anagerial
4167;2;25;22032;writer
4168;1;45;37766;doctor/health care
4169;2;50;66048;other or not speci1ied
4170;2;45;53713;executive/2anagerial
4171;2;56;79705;sel1-e2ployed
4172;2;35;19901;executive/2anagerial
4173;1;18;29063;lawyer
4174;1;35;20110;clerical/ad2in
4175;2;35;66204;other or not speci1ied
4176;2;45;19008;executive/2anagerial
4177;2;35;90680;technician/engineer
4178;1;50;8033;sel1-e2ployed
4179;1;35;94949;writer
4180;2;56;13502;retired
4181;1;25;33177;executive/2anagerial
4182;2;25;80903;trades2an/cra1ts2an
4183;2;25;91730;acade2ic/educator
4184;2;50;32114;executive/2anagerial
4185;2;25;90274;sales/2arketing
4186;2;25;33308;executive/2anagerial
4187;1;56;63026;writer
4188;2;50;74137;executive/2anagerial
4189;2;35;91364;sales/2arketing
4190;2;45;89108;technician/engineer
4191;1;45;55446;scientist
4192;2;35;77521;technician/engineer
4193;2;56;93907;retired
4194;2;18;60637;college/grad student
4195;1;56;95050;retired
4196;2;35;14221;sales/2arketing
4197;1;45;18042;acade2ic/educator
4198;2;18;80631;college/grad student
4199;1;25;32712;ho2e2aker
4200;2;45;10543;executive/2anagerial
4201;1;25;65550;other or not speci1ied
4202;2;25;21234;executive/2anagerial
4203;2;25;58270;trades2an/cra1ts2an
4204;2;35;6905;executive/2anagerial
4205;1;25;87801;scientist
4206;1;35;22947;acade2ic/educator
4207;2;35;90731;acade2ic/educator
4208;1;35;90403;other or not speci1ied
4209;2;56;37363;other or not speci1ied
4210;2;25;85710;technician/engineer
4211;2;45;77662;custo2er service
4212;2;56;56716;trades2an/cra1ts2an
4213;2;35;63125;executive/2anagerial
4214;1;25;20121;other or not speci1ied
4215;2;25;77006;executive/2anagerial
4216;2;25;1752;technician/engineer
4217;2;18;18042;college/grad student
4218;2;50;23233;technician/engineer
4219;2;35;95125;technician/engineer
4220;2;35;97225;other or not speci1ied
4221;2;35;53818;college/grad student
4222;1;45;55976;technician/engineer
4223;1;35;60148;technician/engineer
4224;1;45;48198;acade2ic/educator
4225;1;25;48197;clerical/ad2in
4226;1;35;76021;doctor/health care
4227;2;25;11414-2520;une2ployed
4228;2;50;20706;trades2an/cra1ts2an
4229;2;35;94010;technician/engineer
4230;2;56;34235;retired
4231;1;50;20706;trades2an/cra1ts2an
4232;1;35;75287;writer
4233;2;35;37917;college/grad student
4234;1;45;48130;clerical/ad2in
4235;2;50;90029;artist
4236;1;25;7960;clerical/ad2in
4237;2;25;77450;sales/2arketing
4238;2;35;44691;sel1-e2ployed
4239;2;50;52402;executive/2anagerial
4240;2;35;55330;technician/engineer
4241;2;35;11767;executive/2anagerial
4242;2;50;78704;executive/2anagerial
4243;2;56;32137;executive/2anagerial
4244;2;35;48146;technician/engineer
4245;2;50;44286;progra22er
4246;1;35;48034;executive/2anagerial
4247;2;25;82601;college/grad student
4248;2;25;26508;college/grad student
4249;1;18;65203;technician/engineer
4250;1;50;33313;other or not speci1ied
4251;2;45;60139;executive/2anagerial
4252;1;35;28262;clerical/ad2in
4253;2;45;3301;lawyer
4254;2;25;38654;technician/engineer
4255;2;50;13041;progra22er
4256;1;1;78945;artist
4257;2;50;38122;sel1-e2ployed
4258;2;25;19711;technician/engineer
4259;2;35;45380;technician/engineer
4260;2;25;59079;sel1-e2ployed
4261;1;35;7950;doctor/health care
4262;1;35;6512;doctor/health care
4263;2;25;40205;executive/2anagerial
4264;2;45;60102;acade2ic/educator
4265;2;25;3060;progra22er
4266;2;56;78681;retired
4267;2;35;2171;executive/2anagerial
4268;1;45;4046;writer
4269;2;35;27603;trades2an/cra1ts2an
4270;2;45;13211;executive/2anagerial
4271;2;35;83405;executive/2anagerial
4272;2;45;37923;technician/engineer
4273;2;45;30030;retired
4274;1;45;4258;acade2ic/educator
4275;1;45;14468;sel1-e2ployed
4276;1;45;96821;other or not speci1ied
4277;2;35;98133;sel1-e2ployed
4278;1;45;9094;executive/2anagerial
4279;2;25;43215;sel1-e2ployed
4280;2;35;27587;technician/engineer
4281;2;56;92120;retired
4282;2;35;15801;other or not speci1ied
4283;1;25;98632;ho2e2aker
4284;2;50;40601;executive/2anagerial
4285;2;35;62704;other or not speci1ied
4286;2;35;11554;technician/engineer
4287;2;25;35244;executive/2anagerial
4288;1;25;46580;ho2e2aker
4289;2;35;32068;sales/2arketing
4290;2;25;98661;technician/engineer
4291;2;35;98125;sales/2arketing
4292;2;25;98178;other or not speci1ied
4293;1;45;55391;ho2e2aker
4294;2;1;75633;K-12 student
4295;2;18;90605;trades2an/cra1ts2an
4296;2;56;33030;doctor/health care
4297;2;45;55391;scientist
4298;1;18;85705;sales/2arketing
4299;1;25;43617;artist
4300;1;18;98125;college/grad student
4301;2;35;38135;lawyer
4302;2;50;45385;acade2ic/educator
4303;2;25;91910;artist
4304;2;18;46250;other or not speci1ied
4305;1;45;27616;technician/engineer
4306;2;45;67301;executive/2anagerial
4307;2;25;94122;other or not speci1ied
4308;2;25;33702;other or not speci1ied
4309;2;25;36301;other or not speci1ied
4310;2;25;57006;college/grad student
4311;2;50;68502;retired
4312;2;25;78757;trades2an/cra1ts2an
4313;1;25;7067;executive/2anagerial
4314;2;25;79925;technician/engineer
4315;2;18;44266;college/grad student
4316;2;25;75080;doctor/health care
4317;1;35;60202;sales/2arketing
4318;2;25;2891;custo2er service
4319;2;35;44125;executive/2anagerial
4320;2;25;89114;custo2er service
4321;2;45;80525;executive/2anagerial
4322;1;50;75605;doctor/health care
4323;2;18;82072;college/grad student
4324;2;25;60010;custo2er service
4325;2;25;30082;other or not speci1ied
4326;1;45;94931;retired
4327;2;35;37221;technician/engineer
4328;2;50;75650;clerical/ad2in
4329;1;25;78232;sales/2arketing
4330;1;45;85719;doctor/health care
4331;2;35;45011;doctor/health care
4332;1;25;60606;clerical/ad2in
4333;2;50;33134;artist
4334;2;25;70458;acade2ic/educator
4335;2;35;74011;other or not speci1ied
4336;1;25;40241;other or not speci1ied
4337;2;18;76135;writer
4338;1;18;46222;custo2er service
4339;2;25;78748;artist
4340;1;25;76021;technician/engineer
4341;2;35;33433;technician/engineer
4342;2;25;66614;other or not speci1ied
4343;2;25;75007;progra22er
4344;2;25;44240;acade2ic/educator
4345;1;25;44304;sales/2arketing
4346;2;18;45701;technician/engineer
4347;1;18;77304;writer
4348;2;45;30189;other or not speci1ied
4349;2;18;95843;artist
4350;2;18;29118;artist
4351;2;25;37919;progra22er
4352;2;18;11010;college/grad student
4353;2;25;11215;executive/2anagerial
4354;2;35;78611;sales/2arketing
4355;2;50;8028;sales/2arketing
4356;2;35;85730;sel1-e2ployed
4357;1;35;83616;ho2e2aker
4358;2;35;4457;technician/engineer
4359;2;18;33168;college/grad student
4360;1;25;98001;ho2e2aker
4361;2;35;83616;scientist
4362;2;25;85016;technician/engineer
4363;2;35;91602;sales/2arketing
4364;2;25;98001;trades2an/cra1ts2an
4365;1;50;46350;sel1-e2ployed
4366;2;18;2215;scientist
4367;2;35;52057;other or not speci1ied
4368;2;18;22043;technician/engineer
4369;2;50;30306;executive/2anagerial
4370;2;25;7701;sel1-e2ployed
4371;1;18;63109;college/grad student
4372;2;35;75010;technician/engineer
4373;2;50;32920;progra22er
4374;2;18;43201;college/grad student
4375;1;25;40241;custo2er service
4376;1;25;27203;custo2er service
4377;2;25;32444;other or not speci1ied
4378;2;18;6040;technician/engineer
4379;2;25;27278;college/grad student
4380;1;25;37153;acade2ic/educator
4381;2;25;65804;college/grad student
4382;2;25;14620;trades2an/cra1ts2an
4383;1;18;93940;college/grad student
4384;2;25;43623;other or not speci1ied
4385;2;25;93940;college/grad student
4386;2;25;74055;custo2er service
4387;1;18;63109;college/grad student
4388;2;45;75074;clerical/ad2in
4389;2;25;48072;college/grad student
4390;2;25;11201;other or not speci1ied
4391;1;18;43402;college/grad student
4392;2;18;43402;college/grad student
4393;2;18;43402;college/grad student
4394;2;25;43402;college/grad student
4395;2;50;43402;doctor/health care
4396;2;18;44221;acade2ic/educator
4397;2;18;43402;college/grad student
4398;1;18;43612;college/grad student
4399;1;18;43403;college/grad student
4400;1;18;43402;college/grad student
4401;2;18;10027;college/grad student
4402;1;18;43614;sales/2arketing
4403;2;25;90066;scientist
4404;2;25;57106;acade2ic/educator
4405;2;25;98103;sales/2arketing
4406;2;25;80013;sel1-e2ployed
4407;2;18;2143;college/grad student
4408;1;45;19033;artist
4409;2;25;65023;sales/2arketing
4410;2;18;40475;une2ployed
4411;2;18;92122;college/grad student
4412;2;18;16802;college/grad student
4413;2;1;37130;retired
4414;2;25;40504;college/grad student
4415;2;18;2215;other or not speci1ied
4416;2;18;2134;college/grad student
4417;2;25;2135;scientist
4418;1;50;2139;other or not speci1ied
4419;1;45;15801;progra22er
4420;2;25;92557;scientist
4421;2;45;90024;other or not speci1ied
4422;2;25;10463;custo2er service
4423;2;18;52241;college/grad student
4424;2;25;94109;executive/2anagerial
4425;2;35;98607;executive/2anagerial
4426;2;45;93401;technician/engineer
4427;2;18;51104;other or not speci1ied
4428;2;25;46940;sales/2arketing
4429;2;25;85705;custo2er service
4430;1;25;94403;other or not speci1ied
4431;2;1;80401;sales/2arketing
4432;2;25;21045;progra22er
4433;2;25;43081;other or not speci1ied
4434;1;35;60201;executive/2anagerial
4435;2;25;76904;executive/2anagerial
4436;2;25;19067;progra22er
4437;1;35;47129;custo2er service
4438;2;50;11947;other or not speci1ied
4439;2;35;37664;doctor/health care
4440;2;35;81005;acade2ic/educator
4441;2;18;98105;college/grad student
4442;2;50;94303;scientist
4443;2;56;91321;artist
4444;1;25;80126;progra22er
4445;2;25;19806;clerical/ad2in
4446;2;18;60435;trades2an/cra1ts2an
4447;2;45;32953;custo2er service
4448;2;25;6880;sales/2arketing
4449;2;25;27513;progra22er
4450;2;25;60611;scientist
4451;2;25;30101;sales/2arketing
4452;1;25;78666;executive/2anagerial
4453;2;35;95667;other or not speci1ied
4454;2;25;111225;writer
4455;2;35;27511;executive/2anagerial
4456;1;35;49770;artist
4457;2;35;95492;sales/2arketing
4458;1;25;15701-2017;college/grad student
4459;2;25;28027;acade2ic/educator
4460;2;25;70005;sales/2arketing
4461;2;25;81101;writer
4462;1;25;60156;other or not speci1ied
4463;2;50;7405;executive/2anagerial
4464;1;50;62052;acade2ic/educator
4465;2;18;2148;college/grad student
4466;2;35;10022;lawyer
4467;1;50;15333;doctor/health care
4468;1;35;75601;executive/2anagerial
4469;1;45;92037;progra22er
4470;2;35;15089;progra22er
4471;2;25;94108;doctor/health care
4472;1;45;14424;sel1-e2ployed
4473;2;35;94121;acade2ic/educator
4474;2;35;28805;executive/2anagerial
4475;2;18;10020;college/grad student
4476;2;45;50588;acade2ic/educator
4477;2;25;98908;executive/2anagerial
4478;2;1;2138;progra22er
4479;2;50;33015;retired
4480;2;25;94403;other or not speci1ied
4481;2;25;26104;trades2an/cra1ts2an
4482;1;35;94044;acade2ic/educator
4483;1;25;72703;doctor/health care
4484;1;25;94613;technician/engineer
